Transaction_ID,Customer_ID,Monthly_Expenditure,Income_Level,Spending_Category,Saving_Behavior,Credit_Score,Loan_Status,Loan_Amount,Customer_Feedback,Complaint_Type,Transaction_Channel,Location,Time_Of_Day,sentiment_score,sentiment_label,dominant_topic,topic_name,Income_encoded,Saving_encoded,Loan_encoded,Time_encoded,Channel_encoded,cluster_kmeans,cluster_dbscan,cluster_hierarchical,cluster_gmm,cluster_final,cluster_name
2183,19844,161244.74,High,Utilities,Good,792.0,No Loan,3131701.77,The interface is confusing,Charges Issue,USSD,Abuja,Afternoon,-0.2263,Negative,3,General_Feedback,4,2,0,0,2,1,-1,0,1,0,Segment 0
2184,74391,111305.07,Upper-Middle,Utilities,Average,639.0,No Loan,0.0,Customer service is slow to respond,No_Complaint,Mobile App,Ibadan,Afternoon,0.0,Neutral,3,General_Feedback,3,1,0,0,0,1,3,0,1,0,Segment 0
2185,38106,122531.43,Low,Education,Average,699.0,No Loan,1480793.95,I don't understand my loan deductions,Loan Issue,USSD,Kano,Night,0.0,Neutral,1,Loan_Concerns,0,1,0,3,2,0,-1,1,1,1,Digital-First
2186,52454,116839.55,Middle,Transport,Good,665.0,Active Loan,4276320.25,Very satisfied with the platform,Charges Issue,POS,Ibadan,Night,0.4754,Positive,3,General_Feedback,2,2,1,3,1,1,-1,0,0,0,Segment 0
2187,40491,84027.1,Low,Savings Deposit,Good,535.0,No Loan,3971448.95,Charges are confusing and unclear,General Feedback,USSD,Enugu,Afternoon,-0.6124,Negative,3,General_Feedback,0,2,0,0,2,2,-1,2,2,2,Digital-First
2188,88314,209908.55,Low,Savings Deposit,Average,689.0,Default Risk,3047788.33,Charges are confusing and unclear,Technical Issue,Web,Enugu,Morning,-0.6124,Negative,3,General_Feedback,0,1,2,2,3,2,-1,2,2,2,Digital-First
2189,15264,127778.03,Low,Rent,Average,714.0,No Loan,4709220.09,Transaction was fast and smooth,General Feedback,Web,Kano,Morning,0.0,Neutral,1,Loan_Concerns,0,1,0,2,3,1,2,0,2,0,Segment 0
2190,25044,180888.34,High,Health,Poor,653.0,No Loan,0.0,Customer service is slow to respond,Charges Issue,USSD,Lagos,Night,0.0,Neutral,3,General_Feedback,4,0,0,3,2,1,-1,0,2,0,Segment 0
2191,50137,112787.67,High,Utilities,Poor,790.0,Default Risk,4716942.76,The interface is confusing,Technical Issue,Web,Kano,Afternoon,-0.2263,Negative,3,General_Feedback,4,0,2,0,3,3,-1,0,1,0,Segment 0
2192,32202,156407.6,Middle,Transport,Good,588.0,No Loan,0.0,Payment failed multiple times,No_Complaint,USSD,Lagos,Evening,-0.5106,Negative,1,Loan_Concerns,2,2,0,1,2,1,-1,0,0,0,Segment 0
2193,17638,214217.63,Middle,Savings Deposit,Good,596.0,Active Loan,0.0,Transaction was fast and smooth,Charges Issue,Mobile App,Kaduna,Afternoon,0.0,Neutral,1,Loan_Concerns,2,2,1,0,0,2,-1,2,1,2,Digital-First
2194,76672,238894.61,Lower-Middle,Online Shopping,Poor,614.0,No Loan,0.0,Transaction was fast and smooth,Technical Issue,USSD,Abuja,Morning,0.0,Neutral,1,Loan_Concerns,1,0,0,2,2,3,-1,3,0,3,Segment 3
2195,95908,207986.71,Upper-Middle,Health,Average,814.0,No Loan,0.0,Overall experience is great,No_Complaint,Web,Lagos,Evening,0.6249,Positive,2,Charges_Complaints,3,1,0,1,3,1,-1,0,2,0,Segment 0
2196,31399,95720.08,Low,Health,Poor,443.0,No Loan,0.0,Payment failed multiple times,General Feedback,POS,Port Harcourt,Morning,-0.5106,Negative,1,Loan_Concerns,0,0,0,2,1,1,-1,0,1,0,Segment 0
2197,63896,62183.08,Lower-Middle,Savings Deposit,Good,606.0,Active Loan,563191.38,Loan process takes too long,No_Complaint,POS,Kaduna,Night,0.0,Neutral,0,Technical_Issues,1,2,1,3,1,2,-1,2,1,2,Digital-First
2198,71877,148376.41,Middle,Utilities,Average,794.0,No Loan,0.0,The service is excellent,Charges Issue,Web,Kaduna,Morning,0.5719,Positive,3,General_Feedback,2,1,0,2,3,1,-1,0,1,0,Segment 0
2199,59688,179983.01,Upper-Middle,Entertainment,Poor,463.0,Default Risk,0.0,Customer service is slow to respond,No_Complaint,Mobile App,Kano,Night,0.0,Neutral,3,General_Feedback,3,0,2,3,0,3,-1,0,3,0,Segment 0
2200,35672,252816.06,Middle,Groceries,Average,466.0,No Loan,0.0,The interface is confusing,General Feedback,USSD,Kaduna,Morning,-0.2263,Negative,3,General_Feedback,2,1,0,2,2,1,-1,0,1,0,Segment 0
2201,97319,145006.78,Lower-Middle,Entertainment,Good,744.0,Active Loan,1703964.23,I need better support,General Feedback,USSD,Port Harcourt,Night,0.6808,Positive,2,Charges_Complaints,1,2,1,3,2,3,-1,0,3,0,Segment 0
2202,82470,197949.98,Upper-Middle,Entertainment,Average,729.0,Active Loan,0.0,Transaction was fast and smooth,Technical Issue,Mobile App,Enugu,Evening,0.0,Neutral,1,Loan_Concerns,3,1,1,1,0,3,-1,0,3,0,Segment 0
2203,62113,167079.8,Middle,Health,Good,680.0,No Loan,3295317.9,I don't understand my loan deductions,No_Complaint,USSD,Lagos,Evening,0.0,Neutral,1,Loan_Concerns,2,2,0,1,2,1,-1,0,2,0,Segment 0
2204,28041,77002.03,Lower-Middle,Utilities,Good,555.0,Active Loan,0.0,Payment failed multiple times,Charges Issue,USSD,Ibadan,Night,-0.5106,Negative,1,Loan_Concerns,1,2,1,3,2,1,-1,0,1,0,Segment 0
2205,16235,188846.26,Low,Groceries,Good,597.0,No Loan,1142020.81,Payment failed multiple times,No_Complaint,Web,Lagos,Evening,-0.5106,Negative,1,Loan_Concerns,0,2,0,1,3,1,-1,0,2,0,Segment 0
2206,34409,142286.43,Low,Education,Average,498.0,No Loan,1347509.86,Very satisfied with the platform,General Feedback,Web,Ibadan,Night,0.4754,Positive,3,General_Feedback,0,1,0,3,3,1,-1,0,1,0,Segment 0
2207,97946,202106.53,Low,Rent,Poor,643.0,No Loan,3182752.85,The interface is confusing,Charges Issue,Web,Lagos,Night,-0.2263,Negative,3,General_Feedback,0,0,0,3,3,1,-1,0,2,0,Segment 0
2208,20926,67873.05,Lower-Middle,Utilities,Good,661.0,No Loan,0.0,Customer service is slow to respond,Charges Issue,Web,Kano,Afternoon,0.0,Neutral,3,General_Feedback,1,2,0,0,3,1,-1,0,1,0,Segment 0
2209,33580,199238.21,Lower-Middle,Online Shopping,Poor,489.0,No Loan,1898446.68,App keeps crashing during payments,General Feedback,Web,Port Harcourt,Evening,0.0,Neutral,2,Charges_Complaints,1,0,0,1,3,1,-1,3,0,3,Segment 3
2210,70853,142776.08,Low,Online Shopping,Good,710.0,No Loan,302498.88,I don't understand my loan deductions,No_Complaint,POS,Kaduna,Night,0.0,Neutral,1,Loan_Concerns,0,2,0,3,1,1,-1,3,0,3,Segment 3
2211,90362,119470.36,Upper-Middle,Entertainment,Good,629.0,Active Loan,0.0,Payment failed multiple times,No_Complaint,Web,Kaduna,Evening,-0.5106,Negative,1,Loan_Concerns,3,2,1,1,3,3,32,0,3,0,Segment 0
2212,42166,244521.04,Low,Education,Poor,669.0,Active Loan,2755567.17,Charges are confusing and unclear,Technical Issue,POS,Port Harcourt,Morning,-0.6124,Negative,3,General_Feedback,0,0,1,2,1,3,-1,0,1,0,Segment 0
2213,86809,199471.91,Middle,Transport,Average,662.0,No Loan,511324.51,Very satisfied with the platform,Technical Issue,Mobile App,Kaduna,Morning,0.4754,Positive,3,General_Feedback,2,1,0,2,0,3,-1,0,0,0,Segment 0
2214,14837,198282.13,Middle,Utilities,Poor,651.0,Active Loan,4521640.98,Loan process takes too long,Technical Issue,POS,Port Harcourt,Evening,0.0,Neutral,0,Technical_Issues,2,0,1,1,1,3,-1,0,1,0,Segment 0
2215,62948,141894.46,Lower-Middle,Health,Poor,431.0,No Loan,0.0,Overall experience is great,Technical Issue,Mobile App,Enugu,Morning,0.6249,Positive,2,Charges_Complaints,1,0,0,2,0,3,-1,0,2,0,Segment 0
2216,63738,80366.54,Upper-Middle,Entertainment,Average,689.0,No Loan,4031849.81,App keeps crashing during payments,Technical Issue,POS,Port Harcourt,Evening,0.0,Neutral,2,Charges_Complaints,3,1,0,1,1,3,-1,0,3,0,Segment 0
2217,69348,72910.99,Middle,Utilities,Average,445.0,No Loan,103695.7,I don't understand my loan deductions,No_Complaint,POS,Ibadan,Evening,0.0,Neutral,1,Loan_Concerns,2,1,0,1,1,1,3,0,1,0,Segment 0
2218,33984,130388.28,Lower-Middle,Online Shopping,Good,679.0,No Loan,0.0,Payment failed multiple times,No_Complaint,Web,Enugu,Morning,-0.5106,Negative,1,Loan_Concerns,1,2,0,2,3,1,13,3,0,3,Segment 3
2219,57456,66550.38,Lower-Middle,Online Shopping,Average,731.0,No Loan,892823.92,Very satisfied with the platform,Technical Issue,POS,Port Harcourt,Morning,0.4754,Positive,3,General_Feedback,1,1,0,2,1,3,-1,3,0,3,Segment 3
2220,77236,121629.19,Upper-Middle,Savings Deposit,Poor,760.0,No Loan,362330.84,The interface is confusing,General Feedback,Mobile App,Ibadan,Afternoon,-0.2263,Negative,3,General_Feedback,3,0,0,0,0,2,-1,2,1,2,Digital-First
2221,65958,147345.91,Low,Groceries,Average,715.0,No Loan,605352.46,I need better support,Loan Issue,USSD,Ibadan,Night,0.6808,Positive,2,Charges_Complaints,0,1,0,3,2,0,-1,1,1,1,Digital-First
2222,85346,129006.1,Middle,Savings Deposit,Poor,514.0,Default Risk,0.0,App keeps crashing during payments,General Feedback,Mobile App,Port Harcourt,Evening,0.0,Neutral,2,Charges_Complaints,2,0,2,1,0,2,-1,2,1,2,Digital-First
2223,49950,161862.62,Low,Online Shopping,Poor,658.0,Active Loan,0.0,I need better support,No_Complaint,Web,Ibadan,Night,0.6808,Positive,2,Charges_Complaints,0,0,1,3,3,1,-1,3,0,3,Segment 3
2224,19726,20000.0,Lower-Middle,Health,Good,762.0,Default Risk,0.0,App keeps crashing during payments,Technical Issue,USSD,Kano,Morning,0.0,Neutral,2,Charges_Complaints,1,2,2,2,2,3,-1,0,1,0,Segment 0
2225,71401,197527.27,Upper-Middle,Education,Average,517.0,No Loan,0.0,I don't understand my loan deductions,General Feedback,Mobile App,Port Harcourt,Night,0.0,Neutral,1,Loan_Concerns,3,1,0,3,0,1,-1,0,1,0,Segment 0
2226,82639,142838.31,Middle,Rent,Good,437.0,No Loan,1715552.23,Very satisfied with the platform,Technical Issue,Web,Ibadan,Morning,0.4754,Positive,3,General_Feedback,2,2,0,2,3,3,-1,0,2,0,Segment 0
2227,51980,184350.51,Lower-Middle,Entertainment,Poor,670.0,No Loan,2814431.43,App keeps crashing during payments,Technical Issue,USSD,Ibadan,Night,0.0,Neutral,2,Charges_Complaints,1,0,0,3,2,3,-1,0,3,0,Segment 0
2228,32329,127839.96,Low,Transport,Average,773.0,No Loan,0.0,Overall experience is great,No_Complaint,Web,Ibadan,Morning,0.6249,Positive,2,Charges_Complaints,0,1,0,2,3,1,-1,0,0,0,Segment 0
2229,11015,141446.96,Low,Entertainment,Poor,746.0,Active Loan,2249104.07,Customer service is slow to respond,Technical Issue,POS,Kano,Night,0.0,Neutral,3,General_Feedback,0,0,1,3,1,3,-1,0,3,0,Segment 0
2230,48625,83310.79,Lower-Middle,Groceries,Average,761.0,No Loan,0.0,Very satisfied with the platform,Technical Issue,Mobile App,Ibadan,Evening,0.4754,Positive,3,General_Feedback,1,1,0,1,0,3,-1,0,1,0,Segment 0
2231,62724,164432.21,Lower-Middle,Online Shopping,Average,434.0,No Loan,3510911.13,Customer service is slow to respond,General Feedback,Web,Kano,Morning,0.0,Neutral,3,General_Feedback,1,1,0,2,3,1,-1,3,0,3,Segment 3
2232,66826,107156.29,Lower-Middle,Rent,Good,714.0,Active Loan,0.0,Loan process takes too long,No_Complaint,Mobile App,Ibadan,Morning,0.0,Neutral,0,Technical_Issues,1,2,1,2,0,1,-1,0,2,0,Segment 0
2233,76511,165170.68,Low,Utilities,Poor,605.0,No Loan,0.0,Loan process takes too long,No_Complaint,Mobile App,Ibadan,Evening,0.0,Neutral,0,Technical_Issues,0,0,0,1,0,1,3,0,1,0,Segment 0
2234,17330,201664.66,Low,Utilities,Poor,800.0,No Loan,4546818.07,I need better support,Charges Issue,Web,Ibadan,Morning,0.6808,Positive,2,Charges_Complaints,0,0,0,2,3,1,-1,0,1,0,Segment 0
2235,75549,159787.58,Low,Utilities,Good,608.0,No Loan,0.0,Transaction was fast and smooth,Charges Issue,Web,Ibadan,Night,0.0,Neutral,1,Loan_Concerns,0,2,0,3,3,1,1,0,1,0,Segment 0
2236,49515,267722.19,Low,Rent,Average,492.0,Active Loan,4705713.8,Loan process takes too long,General Feedback,USSD,Kano,Afternoon,0.0,Neutral,0,Technical_Issues,0,1,1,0,2,1,-1,0,2,0,Segment 0
2237,61681,175267.61,Upper-Middle,Transport,Average,556.0,Active Loan,4494772.82,The service is excellent,Loan Issue,POS,Ibadan,Evening,0.5719,Positive,3,General_Feedback,3,1,1,1,1,0,-1,1,0,1,Digital-First
2238,79864,146914.73,Low,Transport,Poor,735.0,Active Loan,0.0,The service is excellent,No_Complaint,Mobile App,Abuja,Afternoon,0.5719,Positive,3,General_Feedback,0,0,1,0,0,1,-1,0,0,0,Segment 0
2239,69719,162119.24,Low,Utilities,Poor,463.0,No Loan,446172.14,App keeps crashing during payments,No_Complaint,Web,Enugu,Morning,0.0,Neutral,2,Charges_Complaints,0,0,0,2,3,1,-1,0,2,0,Segment 0
2240,45673,160438.69,Low,Transport,Average,805.0,No Loan,3145510.85,Transaction was fast and smooth,Loan Issue,Web,Abuja,Evening,0.0,Neutral,1,Loan_Concerns,0,1,0,1,3,0,-1,1,0,1,Digital-First
2241,65722,188284.43,Middle,Health,Good,620.0,Active Loan,0.0,Very satisfied with the platform,No_Complaint,Web,Abuja,Morning,0.4754,Positive,3,General_Feedback,2,2,1,2,3,1,15,0,1,0,Segment 0
2242,92198,114796.51,Lower-Middle,Rent,Average,624.0,No Loan,656655.36,Charges are confusing and unclear,Technical Issue,Mobile App,Kano,Afternoon,-0.6124,Negative,3,General_Feedback,1,1,0,0,0,3,-1,0,2,0,Segment 0
2243,76631,170914.14,Middle,Online Shopping,Average,556.0,Active Loan,0.0,Payment failed multiple times,Technical Issue,Mobile App,Port Harcourt,Night,-0.5106,Negative,1,Loan_Concerns,2,1,1,3,0,3,-1,3,0,3,Segment 3
2244,11536,94457.71,Lower-Middle,Utilities,Average,547.0,No Loan,0.0,Transaction was fast and smooth,No_Complaint,USSD,Kaduna,Night,0.0,Neutral,1,Loan_Concerns,1,1,0,3,2,1,23,0,1,0,Segment 0
2245,17122,158711.67,Low,Utilities,Good,442.0,No Loan,0.0,The interface is confusing,No_Complaint,POS,Port Harcourt,Morning,-0.2263,Negative,3,General_Feedback,0,2,0,2,1,1,-1,0,1,0,Segment 0
2246,45395,189663.56,Middle,Savings Deposit,Average,751.0,Active Loan,0.0,App keeps crashing during payments,No_Complaint,USSD,Ibadan,Afternoon,0.0,Neutral,2,Charges_Complaints,2,1,1,0,2,2,-1,2,1,2,Digital-First
2247,66883,202825.25,Low,Education,Average,576.0,No Loan,0.0,Very satisfied with the platform,General Feedback,POS,Kano,Night,0.4754,Positive,3,General_Feedback,0,1,0,3,1,1,-1,0,1,0,Segment 0
2248,92266,127924.71,Lower-Middle,Entertainment,Average,533.0,Default Risk,0.0,Customer service is slow to respond,Technical Issue,Mobile App,Enugu,Night,0.0,Neutral,3,General_Feedback,1,1,2,3,0,3,-1,0,3,0,Segment 0
2249,61532,222459.01,Lower-Middle,Education,Good,630.0,No Loan,0.0,App keeps crashing during payments,Charges Issue,USSD,Ibadan,Morning,0.0,Neutral,2,Charges_Complaints,1,2,0,2,2,1,-1,0,1,0,Segment 0
2250,60479,137123.37,Lower-Middle,Rent,Poor,537.0,Active Loan,2790138.86,Loan process takes too long,Technical Issue,Web,Kano,Afternoon,0.0,Neutral,0,Technical_Issues,1,0,1,0,3,3,-1,0,2,0,Segment 0
2251,10401,78217.96,Lower-Middle,Entertainment,Average,743.0,No Loan,0.0,The service is excellent,No_Complaint,USSD,Abuja,Morning,0.5719,Positive,3,General_Feedback,1,1,0,2,2,3,17,0,3,0,Segment 0
2252,35236,157131.95,Middle,Transport,Good,732.0,No Loan,3558767.97,Transaction was fast and smooth,General Feedback,Web,Ibadan,Afternoon,0.0,Neutral,1,Loan_Concerns,2,2,0,0,3,1,-1,0,0,0,Segment 0
2253,26410,193982.1,Middle,Rent,Poor,593.0,No Loan,3096161.14,Loan process takes too long,General Feedback,Web,Port Harcourt,Night,0.0,Neutral,0,Technical_Issues,2,0,0,3,3,1,-1,0,2,0,Segment 0
2254,66223,108083.41,Low,Transport,Poor,646.0,No Loan,0.0,Very satisfied with the platform,Technical Issue,USSD,Port Harcourt,Evening,0.4754,Positive,3,General_Feedback,0,0,0,1,2,3,-1,0,0,0,Segment 0
2255,49288,68164.57,High,Education,Poor,687.0,Active Loan,0.0,The service is excellent,No_Complaint,Mobile App,Port Harcourt,Morning,0.5719,Positive,3,General_Feedback,4,0,1,2,0,1,-1,0,1,0,Segment 0
2256,63750,150070.09,Lower-Middle,Online Shopping,Poor,575.0,Active Loan,4718220.06,Very satisfied with the platform,Loan Issue,USSD,Lagos,Evening,0.4754,Positive,3,General_Feedback,1,0,1,1,2,0,-1,1,0,1,Digital-First
2257,33928,143807.6,Upper-Middle,Online Shopping,Good,728.0,Active Loan,271905.2,Payment failed multiple times,No_Complaint,POS,Lagos,Afternoon,-0.5106,Negative,1,Loan_Concerns,3,2,1,0,1,1,-1,3,0,3,Segment 3
2258,16803,102777.78,Low,Rent,Poor,670.0,No Loan,0.0,Customer service is slow to respond,Technical Issue,Web,Ibadan,Night,0.0,Neutral,3,General_Feedback,0,0,0,3,3,3,-1,0,2,0,Segment 0
2259,12240,230017.24,Low,Transport,Average,681.0,Default Risk,3315164.84,I don't understand my loan deductions,General Feedback,USSD,Enugu,Afternoon,0.0,Neutral,1,Loan_Concerns,0,1,2,0,2,1,-1,0,0,0,Segment 0
2260,56099,199042.25,Upper-Middle,Online Shopping,Poor,696.0,No Loan,107131.6,The service is excellent,Technical Issue,USSD,Kano,Morning,0.5719,Positive,3,General_Feedback,3,0,0,2,2,3,-1,3,0,3,Segment 3
2261,79533,210413.39,Upper-Middle,Health,Poor,647.0,No Loan,3381756.5,Loan process takes too long,No_Complaint,USSD,Lagos,Morning,0.0,Neutral,0,Technical_Issues,3,0,0,2,2,1,-1,0,2,0,Segment 0
2262,22739,72709.45,High,Education,Poor,497.0,No Loan,0.0,Transaction was fast and smooth,No_Complaint,Mobile App,Abuja,Evening,0.0,Neutral,1,Loan_Concerns,4,0,0,1,0,1,-1,0,1,0,Segment 0
2263,51361,132998.34,Low,Education,Poor,702.0,No Loan,4439059.88,Transaction was fast and smooth,Technical Issue,USSD,Kano,Night,0.0,Neutral,1,Loan_Concerns,0,0,0,3,2,3,-1,0,1,0,Segment 0
2264,97878,121007.76,Middle,Education,Good,618.0,No Loan,0.0,Loan process takes too long,Loan Issue,USSD,Enugu,Morning,0.0,Neutral,0,Technical_Issues,2,2,0,2,2,0,-1,1,2,1,Digital-First
2265,70559,127465.37,Lower-Middle,Education,Good,704.0,Active Loan,0.0,Customer service is slow to respond,Technical Issue,Mobile App,Lagos,Evening,0.0,Neutral,3,General_Feedback,1,2,1,1,0,3,-1,0,2,0,Segment 0
2266,47841,211318.62,Middle,Savings Deposit,Average,417.0,Active Loan,0.0,The interface is confusing,Technical Issue,POS,Abuja,Evening,-0.2263,Negative,3,General_Feedback,2,1,1,1,1,2,-1,2,1,2,Digital-First
2267,77616,115949.69,Low,Education,Poor,660.0,No Loan,4402387.99,Payment failed multiple times,No_Complaint,Web,Kano,Morning,-0.5106,Negative,1,Loan_Concerns,0,0,0,2,3,1,-1,0,1,0,Segment 0
2268,71815,111498.49,Upper-Middle,Savings Deposit,Average,523.0,Active Loan,0.0,Transaction was fast and smooth,General Feedback,Mobile App,Kano,Night,0.0,Neutral,1,Loan_Concerns,3,1,1,3,0,2,-1,2,1,2,Digital-First
2269,17075,211922.75,Lower-Middle,Online Shopping,Average,418.0,Active Loan,1663917.4,Very satisfied with the platform,Technical Issue,Web,Kaduna,Evening,0.4754,Positive,3,General_Feedback,1,1,1,1,3,3,-1,3,0,3,Segment 3
2270,48673,257917.5,Lower-Middle,Rent,Poor,521.0,No Loan,807464.29,Transaction was fast and smooth,No_Complaint,USSD,Ibadan,Evening,0.0,Neutral,1,Loan_Concerns,1,0,0,1,2,1,-1,0,2,0,Segment 0
2271,26026,228222.8,Low,Transport,Average,666.0,No Loan,0.0,Overall experience is great,Technical Issue,USSD,Port Harcourt,Afternoon,0.6249,Positive,2,Charges_Complaints,0,1,0,0,2,3,-1,0,0,0,Segment 0
2272,54630,95870.6,Upper-Middle,Savings Deposit,Poor,540.0,Default Risk,0.0,App keeps crashing during payments,Charges Issue,POS,Ibadan,Afternoon,0.0,Neutral,2,Charges_Complaints,3,0,2,0,1,2,-1,2,1,2,Digital-First
2273,39066,27775.41,Low,Entertainment,Good,812.0,Active Loan,0.0,Overall experience is great,Loan Issue,USSD,Port Harcourt,Night,0.6249,Positive,2,Charges_Complaints,0,2,1,3,2,0,-1,1,3,1,Digital-First
2274,58250,103636.85,Lower-Middle,Savings Deposit,Average,554.0,No Loan,1075535.66,Charges are confusing and unclear,General Feedback,USSD,Port Harcourt,Afternoon,-0.6124,Negative,3,General_Feedback,1,1,0,0,2,2,-1,2,1,2,Digital-First
2275,93626,142232.33,Lower-Middle,Health,Average,579.0,Default Risk,0.0,Transaction was fast and smooth,Loan Issue,POS,Lagos,Night,0.0,Neutral,1,Loan_Concerns,1,1,2,3,1,0,-1,1,2,1,Digital-First
2276,64213,169339.13,Middle,Online Shopping,Good,448.0,Active Loan,0.0,I need better support,General Feedback,Mobile App,Enugu,Night,0.6808,Positive,2,Charges_Complaints,2,2,1,3,0,1,-1,3,0,3,Segment 3
2277,55845,119685.42,Lower-Middle,Savings Deposit,Average,579.0,Default Risk,0.0,I don't understand my loan deductions,No_Complaint,Web,Port Harcourt,Evening,0.0,Neutral,1,Loan_Concerns,1,1,2,1,3,2,-1,2,1,2,Digital-First
2278,15857,218756.74,Low,Online Shopping,Average,624.0,No Loan,0.0,Very satisfied with the platform,Technical Issue,Mobile App,Kano,Night,0.4754,Positive,3,General_Feedback,0,1,0,3,0,3,-1,3,0,3,Segment 3
2279,13560,184579.09,Upper-Middle,Savings Deposit,Good,546.0,No Loan,0.0,Transaction was fast and smooth,No_Complaint,Mobile App,Port Harcourt,Night,0.0,Neutral,1,Loan_Concerns,3,2,0,3,0,2,-1,2,1,2,Digital-First
2280,10906,150733.78,Lower-Middle,Groceries,Good,615.0,No Loan,0.0,I don't understand my loan deductions,General Feedback,Mobile App,Ibadan,Evening,0.0,Neutral,1,Loan_Concerns,1,2,0,1,0,1,-1,0,1,0,Segment 0
2281,67289,65185.77,Low,Rent,Average,525.0,Active Loan,0.0,The service is excellent,General Feedback,POS,Ibadan,Night,0.5719,Positive,3,General_Feedback,0,1,1,3,1,1,-1,0,2,0,Segment 0
2282,18325,219545.12,Low,Utilities,Average,771.0,Active Loan,0.0,Loan process takes too long,Technical Issue,POS,Lagos,Morning,0.0,Neutral,0,Technical_Issues,0,1,1,2,1,3,-1,0,2,0,Segment 0
2283,93226,147355.68,Lower-Middle,Education,Good,569.0,No Loan,1663040.29,Payment failed multiple times,No_Complaint,Web,Kano,Morning,-0.5106,Negative,1,Loan_Concerns,1,2,0,2,3,1,-1,0,1,0,Segment 0
2284,87508,43500.85,Lower-Middle,Rent,Average,627.0,Active Loan,4098245.34,App keeps crashing during payments,Charges Issue,USSD,Abuja,Afternoon,0.0,Neutral,2,Charges_Complaints,1,1,1,0,2,1,-1,0,2,0,Segment 0
2285,80826,223645.98,Low,Health,Average,648.0,Active Loan,0.0,Very satisfied with the platform,Loan Issue,Mobile App,Abuja,Evening,0.4754,Positive,3,General_Feedback,0,1,1,1,0,0,-1,1,1,1,Digital-First
2286,61073,263707.59,Middle,Rent,Average,582.0,Active Loan,0.0,I need better support,General Feedback,POS,Lagos,Evening,0.6808,Positive,2,Charges_Complaints,2,1,1,1,1,1,-1,0,2,0,Segment 0
2287,60650,136558.2,Low,Education,Good,830.0,No Loan,0.0,Customer service is slow to respond,No_Complaint,USSD,Enugu,Night,0.0,Neutral,3,General_Feedback,0,2,0,3,2,1,-1,0,2,0,Segment 0
